ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10017355.0,story@home mustard floral 210 tc cotton 1 king bedsheet with 2 pillow covers,story@home,unisex,1199,5,set content: 1 king bedsheet with 2 pillow coversquality: superfinethread count: 210colour: mustardpattern: floral,mustard
10017447.0,dkny unisex gold & white printed large trolley bag,dkny,unisex,2774,5,"gold and white printed large trolley bag, secured with a tsa lockone handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsone main zip compartment, zip lining , two compression straps with click clasps, one zip compartment on the flap with three zip pocketswarranty: 5 yearswarranty provided by brand owner / manufacturer",white
10017013.0,campus sutra men green & navy blue regular fit checked casual shirt,campus sutra,men,511,5,"green and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10017053.0,campus sutra men navy & grey melange standard regular fit colourblocked casual shirt,campus sutra,men,1299,5,"navy blue and grey melange colourblocked casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem",grey
10017599.0,parx men blue slim fit checked casual shirt,parx,men,699,5,"blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",blue
10002785.0,jbn creation boys maroon & brown sherwani set,jbn creation,boys,1154,5,"maroon and brown sherwanimaroon woven design sherwani, has a mandarin collar, a full button placket, a welt pocket, multipple slitscomes with a pocket squarea pair of brown mid-rise pyjama with gathers and pleats, has an elasticated waistband",brown
9831901.5,u.s. polo assn. kids boys navy hooded sweatshirt,u.s. polo assn. kids,boys,1234,5,"navy sweatshirt with applique', has an attached hood with drawstring 
fastening, a full press-button placket with a concealed full zip closure
 on the front, long sleeves with elbow patches, four pockets, and an 
inner fleece lining",navy
10001445.0,bvlgari women omnia paraiba eau de toilette perfume 65 ml,bvlgari,women,2774,5,"bvlgari omnia paraiba eau de toilette captures the myriad scents of floral, fruity and tropical notes. features: top notes: passion fruit, bitter orangeheart notes: passion flower and brazilian gardeniabase notes: etiver and cocoa.",blue
10013603.0,parfait plus size black solid underwired lightly padded everyday bra p5011,parfait,women,1819,5,black solid medium-coverage everyday bra with lace detaillightly padded and underwired seamless cupsmultiway straps and back closureback style: regularfeature: side bone,red
10013585.0,parfait plus size beige self design underwired non padded minimizer bra p5272,parfait,women,1749,5,beige self design full-coverage minimizer branon padded and underwired cut and sew cupsregular straps and back closureback style: regularfeature: all day comfort,red
10012865.0,jewel junction silver-toned geometric cufflinks,jewel junction,men,539,5,a pair of silver-toned geometric solid cufflinkscomes in a signature jewel junction case,silver
10017417.0,dkny unisex black large trolley bag,dkny,unisex,2774,5,"black textured large trolley bag, secured with a tsa lockone handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsone main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketwarranty: 5 yearswarranty provided by brand owner / manufacturer",black
9831901.5,dressberry off-white sequinned top,dressberry,women,699,5,"off-white top, has a round neck, short sleeves, sequinned detail along the bodice, ruffled detail along the curved hem",white
10017719.0,parx men blue slim fit checked casual shirt,parx,men,734,5,"blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",blue
10014659.0,buckleup women blue textured belt,buckleup,women,449,5,blue textured beltsecured with a tang closurewarranty: 1 monthwarranty provided by brand/manufacturer,blue
10003183.0,gini and jony boys black & white regular fit printed trousers,gini and jony,boys,1049,5,"black and white printed mid-rise trousers, hook and bar closure, and 4 pockets",black
10013567.0,parfait plus size women lavender lace boy shorts 2805,parfait,women,899,5,"lavender lace low-rise boy shorts, has an inner elasticated waistband with bow detailing, double layered gusset",lavender
10001975.0,bvlgari goldea women the roman night eau de parfum 75 ml,bvlgari,women,2774,5,the roman night eau de parfum,gold
10017747.0,parx men maroon slim fit printed casual shirt,parx,men,717,5,"maroon printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",maroon
10015929.0,colorplus men blue regular fit checked formal trousers,colorplus,men,1199,5,"blue checked mid-rise formal trousers, has a button closure, four pockets",blue
10017913.0,parx men off-white & blue slim fit printed casual shirt,parx,men,764,5,"off-white and blue printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, one patch pocket",blue
10004129.0,highlander men grey slim fit self design regular trousers,highlander,men,1299,5,"grey self-design mid-rise trousers, button closure and four pockets",grey
10012919.0,parx men beige slim fit solid regular trousers,parx,men,919,5,"beige solid mid-rise regular trousers, has a button closure, four pockets",beige
10015983.0,tokyo talkies women green solid top,tokyo talkies,women,699,5,"green solid regular top,has v-neck,bell sleeves",green
10014677.0,buckleup women tan textured belt,buckleup,women,449,5,tan textured beltreversible: nostretchable: nosecured with a tangwarranty: 1 monthwarranty provided by brand/manufacturer,red
10009715.0,spykar women black alexa super skinny fit high-rise clean look stretchable jeans,spykar,women,1999,5,"black dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",black
10012733.0,miah decor set of 2 ceramic bowls,miah decor,unisex,989,5,set of 2 ceramic bowls pattern: printedfinish: glossymaterial: ceramic,blue
10012349.0,lakme absolute matte melt liquid lip color - 21 mauve mix 6 ml,lakme,women,400,5,lakme absolute matte melt liquid lip colorshade name: 21 mauve mix,matte
10017079.0,campus sutra men blue & white ombre-dyed henley neck t-shirt,campus sutra,men,699,5,"blue and white ombre-dyed t-shirt, has a henley neck, and short sleeves",blue
10002675.0,allen solly woman women white printed top,allen solly woman,women,740,5,"white printed woven regular  top, has a round neck, and long sleeves",white
10003177.0,palm tree girls pink solid bomber jacket,palm tree,girls,1499,5,"pink solid bomber jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",pink
10013677.0,parfait plus size purple  pink lace underwired lightly padded t-shirt bra p5581,parfait,women,1189,5,purple and pink lace medium-coverage t-shirt bralightly padded and underwired seamless cupsregular straps and back closureback style: regularfeature: all day comfort,red
9831901.5,arrow taupe tapered fit formal trousers,arrow,men,1169,5,"a pair of taupe mid-rise formal trousers, has a zip fly with a button closure and a concealed hook-and-bar closure, an adjustable autoflex waistband with belt loops, four pockets, and adjustable hemsour stylist has paired these trousers with a beltthis pair of trousers does not come with a belt",red
10012959.0,jewel junction silver-toned geometric cufflinks,jewel junction,men,539,5,a pair of silver-toned and black geometric printed cufflinkscomes in a signature jewel junction case,silver
10005885.0,difference of opinion men mustard yellow solid round neck t-shirt with printed detailing,difference of opinion,men,499,5,"mustard yellow solid t-shirt, has a round neck, and long sleeves",yellow
10012497.0,accessher women gold-plated & white kundan-studded flower-shaped nosepin,accessher,women,267,5,"oxidised gold-plated and white flower-shaped nosepin, has kundan-studded detail  secured with a clip-on closure",white
10004169.0,highlander men grey & black striped round neck t-shirt,highlander,men,699,5,"grey and black striped t-shirt, has round neck, short sleeves",black
10000775.0,lady lyka women pack of 2 beginners bras teenager-red-wht,lady lyka,women,425,5,red and white solid medium-coverage beginners brasnon padded and non-wired cut and sew cupsregular straps and back closureback style: regularfeature: all day comfort,red
10017441.0,dkny unisex silver medium trolley bag,dkny,unisex,2774,5,"silver textured medium trolley bag, secured with a tsa lockone handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsone main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketwarranty: 5 yearswarranty provided by brand owner / manufacturer",silver
10016679.0,raymond men green printed polo collar t-shirt,raymond,men,944,5,"green printed t-shirt, has a polo collar, short sleeves",green
10012371.0,lakme absolute matte melt liquid lip color - 23 pink poison 6 ml,lakme,women,400,5,lakme absolute matte melt liquid lip colorshade name: 23 pink poison,pink
10012335.0,lakme absolute mattreal mousse concealer - caramel 04 9 g,lakme,women,480,5,lakme absolute mattreal mousse concealershade name: caramel 04,blue
10001931.0,david beckham men respect eau de toilette 90 ml,david beckham,men,1740,5,"notestop notes: grapefruit, watermelon, pink pepperheart notes: cardamom, lavendin, basilbase notes: vetiver, patchouli, moss",blue
